Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,92,92,92,94,90
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,93,92,92,95,93
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,93,94,91,95,92
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,95,94,93,95,93
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,94,95,94,95,94
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,95,95,94,95,95
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,120,95,95,95,96,95
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,74,74,74,74,74
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,,83,,80,81
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,,90,,85,89
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,,92,,89,89
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,,93,,90,91
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,,93,,91,90
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,,94,,93,91
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,,95,,95,94
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,,95,,95,95
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,,96,,96,95
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,120,,96,,96,96
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,53,53,53,53,53
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,61,39,63,59,57
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,82,73,75,78,73
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,88,76,82,88,85
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,84,85,88,90,85
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,89,87,86,90,88
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,91,86,88,91,89
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,92,88,90,91,90
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,94,87,91,91,90
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,95,93,92,91,92
Easy-to-Learn_Margin,Easy-to-Learn,Margin,120,95,93,92,91,93
Consistency_Margin,Consistency,Margin,20,74,74,74,74,74
Consistency_Margin,Consistency,Margin,30,74,77,,74,73
Consistency_Margin,Consistency,Margin,40,77,77,,78,78
Consistency_Margin,Consistency,Margin,50,89,80,,89,83
Consistency_Margin,Consistency,Margin,60,90,88,,91,91
Consistency_Margin,Consistency,Margin,70,89,89,,93,93
Consistency_Margin,Consistency,Margin,80,92,91,,95,93
Consistency_Margin,Consistency,Margin,90,92,89,,93,94
Consistency_Margin,Consistency,Margin,100,93,91,,95,93
Consistency_Margin,Consistency,Margin,110,94,94,,95,94
Consistency_Margin,Consistency,Margin,120,95,95,,95,94
Entropy_Margin,Entropy,Margin,20,71,71,71,71,71
Entropy_Margin,Entropy,Margin,30,74,83,77,80,71
Entropy_Margin,Entropy,Margin,40,83,88,89,89,82
Entropy_Margin,Entropy,Margin,50,91,90,90,89,87
Entropy_Margin,Entropy,Margin,60,92,91,91,91,93
Entropy_Margin,Entropy,Margin,70,92,93,92,91,93
Entropy_Margin,Entropy,Margin,80,94,93,91,92,94
Entropy_Margin,Entropy,Margin,90,94,94,93,92,95
Entropy_Margin,Entropy,Margin,100,94,95,94,94,95
Entropy_Margin,Entropy,Margin,110,95,96,93,94,94
Entropy_Margin,Entropy,Margin,120,95,96,95,95,95
Margin_Margin,Margin,Margin,20,65,65,65,65,65
Margin_Margin,Margin,Margin,30,79,81,82,82,73
Margin_Margin,Margin,Margin,40,83,86,87,86,82
Margin_Margin,Margin,Margin,50,90,90,88,88,88
Margin_Margin,Margin,Margin,60,92,92,90,91,91
Margin_Margin,Margin,Margin,70,93,92,89,92,93
Margin_Margin,Margin,Margin,80,94,92,92,92,93
Margin_Margin,Margin,Margin,90,95,93,93,93,93
Margin_Margin,Margin,Margin,100,95,94,94,94,94
Margin_Margin,Margin,Margin,110,95,94,94,95,95
Margin_Margin,Margin,Margin,120,96,94,95,94,95
BALD_Margin,BALD,Margin,20,66,66,66,66,66
BALD_Margin,BALD,Margin,30,84,76,79,76,75
BALD_Margin,BALD,Margin,40,87,81,85,75,86
BALD_Margin,BALD,Margin,50,87,82,86,84,88
BALD_Margin,BALD,Margin,60,87,86,89,86,90
BALD_Margin,BALD,Margin,70,90,87,91,89,92
BALD_Margin,BALD,Margin,80,92,89,91,88,92
BALD_Margin,BALD,Margin,90,92,89,94,90,94
BALD_Margin,BALD,Margin,100,94,92,93,92,93
BALD_Margin,BALD,Margin,110,93,93,94,93,95
BALD_Margin,BALD,Margin,120,94,94,95,93,95
VAAL_Margin,VAAL,Margin,20,56,56,56,56,56
VAAL_Margin,VAAL,Margin,30,54,55,61,62,81
VAAL_Margin,VAAL,Margin,40,67,62,82,72,82
VAAL_Margin,VAAL,Margin,50,82,63,84,78,88
VAAL_Margin,VAAL,Margin,60,83,80,88,86,90
VAAL_Margin,VAAL,Margin,70,86,84,90,88,90
VAAL_Margin,VAAL,Margin,80,88,84,90,89,92
VAAL_Margin,VAAL,Margin,90,88,86,90,89,93
VAAL_Margin,VAAL,Margin,100,90,86,93,89,93
VAAL_Margin,VAAL,Margin,110,90,89,93,91,93
VAAL_Margin,VAAL,Margin,120,91,90,92,91,93
Coreset_Margin,Coreset,Margin,20,72,72,72,72,72
Coreset_Margin,Coreset,Margin,30,84,87,88,86,87
Coreset_Margin,Coreset,Margin,40,88,87,92,90,90
Coreset_Margin,Coreset,Margin,50,89,90,94,90,93
Coreset_Margin,Coreset,Margin,60,91,91,94,92,94
Coreset_Margin,Coreset,Margin,70,91,92,95,93,95
Coreset_Margin,Coreset,Margin,80,90,91,94,94,94
Coreset_Margin,Coreset,Margin,90,94,93,95,94,95
Coreset_Margin,Coreset,Margin,100,93,93,95,95,94
Coreset_Margin,Coreset,Margin,110,93,93,95,94,94
Coreset_Margin,Coreset,Margin,120,94,94,96,94,94
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,89,89,89,89,89
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,89,,,86,89
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,92,,,90,91
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,93,,,91,90
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,94,,,92,90
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,95,,,93,93
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,95,,,94,93
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,95,,,94,93
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,95,,,95,95
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,95,,,96,94
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,120,96,,,96,95
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,74,74,74,74,74
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,,,69,77,79
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,,,79,85,80
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,,,87,88,79
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,,,90,91,80
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,,,92,94,77
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,,,91,94,90
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,,,93,94,91
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,,,93,96,91
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,,,92,95,93
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,120,,,93,95,93
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,53,53,53,53,53
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,48,,59,,55
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,58,,77,,61
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,68,,84,,71
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,77,,89,,85
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,81,,92,,87
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,83,,90,,90
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,89,,91,,91
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,91,,90,,92
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,91,,89,,93
Easy-to-Learn_BALD,Easy-to-Learn,BALD,120,92,,91,,93
Consistency_BALD,Consistency,BALD,20,74,74,74,74,74
Consistency_BALD,Consistency,BALD,30,74,73,,72,
Consistency_BALD,Consistency,BALD,40,75,73,,77,
Consistency_BALD,Consistency,BALD,50,77,76,,79,
Consistency_BALD,Consistency,BALD,60,78,78,,78,
Consistency_BALD,Consistency,BALD,70,84,83,,77,
Consistency_BALD,Consistency,BALD,80,85,84,,86,
Consistency_BALD,Consistency,BALD,90,85,88,,83,
Consistency_BALD,Consistency,BALD,100,87,91,,86,
Consistency_BALD,Consistency,BALD,110,87,92,,87,
Consistency_BALD,Consistency,BALD,120,87,93,,91,
Entropy_BALD,Entropy,BALD,20,71,71,71,71,71
Entropy_BALD,Entropy,BALD,30,76,,79,78,
Entropy_BALD,Entropy,BALD,40,83,,87,84,
Entropy_BALD,Entropy,BALD,50,86,,86,87,
Entropy_BALD,Entropy,BALD,60,88,,87,90,
Entropy_BALD,Entropy,BALD,70,90,,88,91,
Entropy_BALD,Entropy,BALD,80,92,,87,92,
Entropy_BALD,Entropy,BALD,90,92,,90,93,
Entropy_BALD,Entropy,BALD,100,93,,89,94,
Entropy_BALD,Entropy,BALD,110,94,,92,94,
Entropy_BALD,Entropy,BALD,120,94,,93,93,
Margin_BALD,Margin,BALD,20,65,65,65,65,65
Margin_BALD,Margin,BALD,30,70,,70,,67
Margin_BALD,Margin,BALD,40,75,,78,,76
Margin_BALD,Margin,BALD,50,76,,80,,78
Margin_BALD,Margin,BALD,60,79,,80,,80
Margin_BALD,Margin,BALD,70,84,,80,,82
Margin_BALD,Margin,BALD,80,83,,80,,83
Margin_BALD,Margin,BALD,90,86,,85,,84
Margin_BALD,Margin,BALD,100,86,,87,,89
Margin_BALD,Margin,BALD,110,90,,88,,84
Margin_BALD,Margin,BALD,120,91,,90,,90
BALD_BALD,BALD,BALD,20,66,66,66,66,66
BALD_BALD,BALD,BALD,30,,66,,71,64
BALD_BALD,BALD,BALD,40,,66,,86,74
BALD_BALD,BALD,BALD,50,,72,,87,77
BALD_BALD,BALD,BALD,60,,83,,92,79
BALD_BALD,BALD,BALD,70,,85,,92,90
BALD_BALD,BALD,BALD,80,,85,,92,92
BALD_BALD,BALD,BALD,90,,89,,93,92
BALD_BALD,BALD,BALD,100,,93,,94,92
BALD_BALD,BALD,BALD,110,,93,,95,93
BALD_BALD,BALD,BALD,120,,93,,95,94
VAAL_BALD,VAAL,BALD,20,56,56,56,56,56
VAAL_BALD,VAAL,BALD,30,,62,,53,61
VAAL_BALD,VAAL,BALD,40,,69,,73,60
VAAL_BALD,VAAL,BALD,50,,80,,76,61
VAAL_BALD,VAAL,BALD,60,,83,,79,66
VAAL_BALD,VAAL,BALD,70,,87,,86,71
VAAL_BALD,VAAL,BALD,80,,89,,83,70
VAAL_BALD,VAAL,BALD,90,,90,,88,74
VAAL_BALD,VAAL,BALD,100,,91,,88,76
VAAL_BALD,VAAL,BALD,110,,92,,89,83
VAAL_BALD,VAAL,BALD,120,,94,,90,85
Coreset_BALD,Coreset,BALD,20,72,72,72,72,72
Coreset_BALD,Coreset,BALD,30,87,87,84,,
Coreset_BALD,Coreset,BALD,40,89,89,85,,
Coreset_BALD,Coreset,BALD,50,90,91,90,,
Coreset_BALD,Coreset,BALD,60,93,90,91,,
Coreset_BALD,Coreset,BALD,70,93,92,93,,
Coreset_BALD,Coreset,BALD,80,94,93,91,,
Coreset_BALD,Coreset,BALD,90,94,93,92,,
Coreset_BALD,Coreset,BALD,100,95,93,95,,
Coreset_BALD,Coreset,BALD,110,95,93,94,,
Coreset_BALD,Coreset,BALD,120,95,95,94,,
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,89,89,89,89,89
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,89,90,86,88,86
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,90,91,89,90,92
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,92,92,91,92,92
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,92,92,92,93,94
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,93,93,94,94,93
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,93,94,,,
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,94,94,,,
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,92,94,,,
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,94,94,,,
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,120,93,95,,,
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,74,74,74,74,74
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,84,81,80,83,87
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,90,84,83,84,90
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,91,89,89,87,90
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,94,92,91,86,91
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,94,93,93,86,90
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,94,94,93,90,91
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,94,94,93,95,92
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,95,95,94,95,93
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,95,96,95,95,95
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,120,95,96,95,96,95
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,53,53,53,53,53
