Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Coreset_Margin,Coreset,Margin,90,0.0,95.0,96.0,94.0,94.0
Coreset_Margin,Coreset,Margin,100,0.0,96.0,96.0,95.0,94.0
Coreset_Margin,Coreset,Margin,110,0.0,95.0,96.0,96.0,94.0
Coreset_Margin,Coreset,Margin,120,0.0,92.0,96.0,96.0,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,88.0,88.0,88.0,88.0,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,88.0,88.0,89.0,89.0,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,90.0,91.0,92.0,91.0,91.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,92.0,92.0,93.0,94.0,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,93.0,91.0,92.0,94.0,91.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,94.0,93.0,94.0,94.0,92.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,93.0,94.0,94.0,95.0,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,93.0,94.0,93.0,95.0,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,94.0,95.0,95.0,95.0,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,95.0,95.0,95.0,95.0,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,120,96.0,95.0,95.0,96.0,95.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,81.0,81.0,81.0,81.0,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,81.0,82.0,81.0,85.0,84.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,85.0,83.0,85.0,86.0,87.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,89.0,89.0,87.0,85.0,89.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,91.0,92.0,89.0,88.0,92.0
