Method,Init_Method,AL_Method,Episode,TestAccuracy
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,92.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,93.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,69.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,72.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,84.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,89.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,64.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,69.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,79.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,88.0
Consistency_Margin,Consistency,Margin,10,75.0
Consistency_Margin,Consistency,Margin,20,75.0
Consistency_Margin,Consistency,Margin,30,79.0
Consistency_Margin,Consistency,Margin,40,83.0
Consistency_Margin,Consistency,Margin,50,81.0
Consistency_Margin,Consistency,Margin,60,85.0
Consistency_Margin,Consistency,Margin,70,89.0
Consistency_Margin,Consistency,Margin,80,89.0
Consistency_Margin,Consistency,Margin,90,88.0
Consistency_Margin,Consistency,Margin,100,88.0
Consistency_Margin,Consistency,Margin,110,88.0
Consistency_Margin,Consistency,Margin,10,75.0
Consistency_Margin,Consistency,Margin,20,76.0
Consistency_Margin,Consistency,Margin,30,77.0
Consistency_Margin,Consistency,Margin,40,87.0
Consistency_Margin,Consistency,Margin,50,85.0
Consistency_Margin,Consistency,Margin,60,92.0
Consistency_Margin,Consistency,Margin,70,93.0
Consistency_Margin,Consistency,Margin,80,93.0
Consistency_Margin,Consistency,Margin,90,94.0
Consistency_Margin,Consistency,Margin,100,94.0
Consistency_Margin,Consistency,Margin,110,95.0
Consistency_Margin,Consistency,Margin,10,75.0
Consistency_Margin,Consistency,Margin,20,78.0
Consistency_Margin,Consistency,Margin,30,80.0
Consistency_Margin,Consistency,Margin,40,83.0
Consistency_Margin,Consistency,Margin,50,81.0
Consistency_Margin,Consistency,Margin,60,84.0
Consistency_Margin,Consistency,Margin,70,87.0
Consistency_Margin,Consistency,Margin,80,86.0
Consistency_Margin,Consistency,Margin,90,87.0
Consistency_Margin,Consistency,Margin,100,88.0
Consistency_Margin,Consistency,Margin,110,94.0
Consistency_Margin,Consistency,Margin,10,75.0
Consistency_Margin,Consistency,Margin,20,83.0
Consistency_Margin,Consistency,Margin,30,92.0
Consistency_Margin,Consistency,Margin,40,93.0
Consistency_Margin,Consistency,Margin,50,93.0
Consistency_Margin,Consistency,Margin,10,75.0
Consistency_Margin,Consistency,Margin,20,81.0
Consistency_Margin,Consistency,Margin,30,79.0
Consistency_Margin,Consistency,Margin,40,84.0
Consistency_Margin,Consistency,Margin,50,82.0
Consistency_Margin,Consistency,Margin,60,83.0
Consistency_Margin,Consistency,Margin,70,88.0
Consistency_Margin,Consistency,Margin,80,85.0
Consistency_Margin,Consistency,Margin,90,85.0
Consistency_Margin,Consistency,Margin,100,85.0
Consistency_Margin,Consistency,Margin,110,95.0
Entropy_Margin,Entropy,Margin,10,70.0
Entropy_Margin,Entropy,Margin,20,78.0
Entropy_Margin,Entropy,Margin,30,85.0
Entropy_Margin,Entropy,Margin,40,90.0
Entropy_Margin,Entropy,Margin,50,90.0
Entropy_Margin,Entropy,Margin,60,91.0
Entropy_Margin,Entropy,Margin,70,91.0
Entropy_Margin,Entropy,Margin,80,94.0
Entropy_Margin,Entropy,Margin,90,95.0
Entropy_Margin,Entropy,Margin,100,95.0
Entropy_Margin,Entropy,Margin,110,94.0
Entropy_Margin,Entropy,Margin,10,70.0
Entropy_Margin,Entropy,Margin,20,78.0
Entropy_Margin,Entropy,Margin,30,89.0
Entropy_Margin,Entropy,Margin,40,92.0
Entropy_Margin,Entropy,Margin,50,93.0
Entropy_Margin,Entropy,Margin,60,94.0
Entropy_Margin,Entropy,Margin,70,95.0
Entropy_Margin,Entropy,Margin,80,95.0
Entropy_Margin,Entropy,Margin,90,95.0
Entropy_Margin,Entropy,Margin,100,92.0
Entropy_Margin,Entropy,Margin,110,93.0
Entropy_Margin,Entropy,Margin,10,70.0
Entropy_Margin,Entropy,Margin,20,84.0
Entropy_Margin,Entropy,Margin,30,85.0
Entropy_Margin,Entropy,Margin,40,87.0
Entropy_Margin,Entropy,Margin,50,87.0
Entropy_Margin,Entropy,Margin,60,89.0
Entropy_Margin,Entropy,Margin,70,93.0
Entropy_Margin,Entropy,Margin,80,94.0
Entropy_Margin,Entropy,Margin,90,94.0
Entropy_Margin,Entropy,Margin,100,95.0
Entropy_Margin,Entropy,Margin,110,96.0
Entropy_Margin,Entropy,Margin,10,70.0
Entropy_Margin,Entropy,Margin,20,87.0
Entropy_Margin,Entropy,Margin,30,88.0
Entropy_Margin,Entropy,Margin,40,89.0
Entropy_Margin,Entropy,Margin,50,90.0
Entropy_Margin,Entropy,Margin,10,70.0
Entropy_Margin,Entropy,Margin,20,82.0
Entropy_Margin,Entropy,Margin,30,89.0
Entropy_Margin,Entropy,Margin,40,90.0
Entropy_Margin,Entropy,Margin,50,91.0
Margin_Margin,Margin,Margin,10,62.0
Margin_Margin,Margin,Margin,20,88.0
Margin_Margin,Margin,Margin,30,89.0
Margin_Margin,Margin,Margin,40,92.0
Margin_Margin,Margin,Margin,50,93.0
Margin_Margin,Margin,Margin,60,93.0
Margin_Margin,Margin,Margin,70,94.0
Margin_Margin,Margin,Margin,80,94.0
Margin_Margin,Margin,Margin,90,94.0
Margin_Margin,Margin,Margin,100,94.0
Margin_Margin,Margin,Margin,110,95.0
Margin_Margin,Margin,Margin,10,62.0
Margin_Margin,Margin,Margin,20,77.0
Margin_Margin,Margin,Margin,30,89.0
Margin_Margin,Margin,Margin,40,93.0
Margin_Margin,Margin,Margin,50,93.0
Margin_Margin,Margin,Margin,10,62.0
Margin_Margin,Margin,Margin,20,85.0
Margin_Margin,Margin,Margin,30,86.0
Margin_Margin,Margin,Margin,40,89.0
Margin_Margin,Margin,Margin,50,90.0
Margin_Margin,Margin,Margin,10,62.0
Margin_Margin,Margin,Margin,20,80.0
Margin_Margin,Margin,Margin,30,84.0
Margin_Margin,Margin,Margin,40,89.0
Margin_Margin,Margin,Margin,50,90.0
Margin_Margin,Margin,Margin,60,90.0
Margin_Margin,Margin,Margin,70,92.0
Margin_Margin,Margin,Margin,80,94.0
Margin_Margin,Margin,Margin,90,95.0
Margin_Margin,Margin,Margin,100,95.0
Margin_Margin,Margin,Margin,110,95.0
Margin_Margin,Margin,Margin,10,62.0
Margin_Margin,Margin,Margin,20,70.0
Margin_Margin,Margin,Margin,30,77.0
Margin_Margin,Margin,Margin,40,90.0
Margin_Margin,Margin,Margin,50,93.0
BALD_Margin,BALD,Margin,10,66.0
BALD_Margin,BALD,Margin,20,76.0
BALD_Margin,BALD,Margin,30,88.0
BALD_Margin,BALD,Margin,40,90.0
BALD_Margin,BALD,Margin,50,93.0
BALD_Margin,BALD,Margin,10,66.0
BALD_Margin,BALD,Margin,20,86.0
BALD_Margin,BALD,Margin,30,85.0
BALD_Margin,BALD,Margin,40,88.0
BALD_Margin,BALD,Margin,50,88.0
BALD_Margin,BALD,Margin,60,90.0
BALD_Margin,BALD,Margin,70,91.0
BALD_Margin,BALD,Margin,80,91.0
BALD_Margin,BALD,Margin,90,93.0
BALD_Margin,BALD,Margin,100,93.0
BALD_Margin,BALD,Margin,110,94.0
BALD_Margin,BALD,Margin,10,66.0
BALD_Margin,BALD,Margin,20,73.0
BALD_Margin,BALD,Margin,30,75.0
BALD_Margin,BALD,Margin,40,88.0
BALD_Margin,BALD,Margin,50,89.0
BALD_Margin,BALD,Margin,60,90.0
BALD_Margin,BALD,Margin,70,92.0
BALD_Margin,BALD,Margin,80,93.0
BALD_Margin,BALD,Margin,90,94.0
BALD_Margin,BALD,Margin,100,94.0
BALD_Margin,BALD,Margin,110,95.0
BALD_Margin,BALD,Margin,10,66.0
BALD_Margin,BALD,Margin,20,72.0
BALD_Margin,BALD,Margin,30,81.0
BALD_Margin,BALD,Margin,40,86.0
BALD_Margin,BALD,Margin,50,87.0
BALD_Margin,BALD,Margin,60,88.0
BALD_Margin,BALD,Margin,70,92.0
BALD_Margin,BALD,Margin,80,92.0
BALD_Margin,BALD,Margin,90,94.0
BALD_Margin,BALD,Margin,100,95.0
BALD_Margin,BALD,Margin,110,95.0
BALD_Margin,BALD,Margin,10,66.0
BALD_Margin,BALD,Margin,20,80.0
BALD_Margin,BALD,Margin,30,85.0
BALD_Margin,BALD,Margin,40,89.0
BALD_Margin,BALD,Margin,50,89.0
VAAL_Margin,VAAL,Margin,10,56.00000000000001
VAAL_Margin,VAAL,Margin,20,68.0
VAAL_Margin,VAAL,Margin,30,68.0
VAAL_Margin,VAAL,Margin,40,81.0
VAAL_Margin,VAAL,Margin,50,83.0
VAAL_Margin,VAAL,Margin,60,88.0
VAAL_Margin,VAAL,Margin,70,91.0
VAAL_Margin,VAAL,Margin,80,93.0
VAAL_Margin,VAAL,Margin,90,93.0
VAAL_Margin,VAAL,Margin,100,94.0
VAAL_Margin,VAAL,Margin,110,93.0
VAAL_Margin,VAAL,Margin,10,56.00000000000001
VAAL_Margin,VAAL,Margin,20,70.0
VAAL_Margin,VAAL,Margin,30,75.0
VAAL_Margin,VAAL,Margin,40,82.0
VAAL_Margin,VAAL,Margin,50,84.0
VAAL_Margin,VAAL,Margin,10,56.00000000000001
VAAL_Margin,VAAL,Margin,20,56.00000000000001
VAAL_Margin,VAAL,Margin,30,71.0
VAAL_Margin,VAAL,Margin,40,79.0
VAAL_Margin,VAAL,Margin,50,77.0
VAAL_Margin,VAAL,Margin,60,80.0
VAAL_Margin,VAAL,Margin,70,83.0
VAAL_Margin,VAAL,Margin,80,90.0
VAAL_Margin,VAAL,Margin,90,92.0
VAAL_Margin,VAAL,Margin,100,92.0
VAAL_Margin,VAAL,Margin,110,93.0
VAAL_Margin,VAAL,Margin,10,56.00000000000001
VAAL_Margin,VAAL,Margin,20,74.0
VAAL_Margin,VAAL,Margin,30,70.0
VAAL_Margin,VAAL,Margin,40,76.0
VAAL_Margin,VAAL,Margin,50,81.0
VAAL_Margin,VAAL,Margin,60,83.0
VAAL_Margin,VAAL,Margin,70,90.0
VAAL_Margin,VAAL,Margin,80,91.0
VAAL_Margin,VAAL,Margin,90,92.0
VAAL_Margin,VAAL,Margin,100,92.0
VAAL_Margin,VAAL,Margin,110,93.0
VAAL_Margin,VAAL,Margin,10,56.00000000000001
VAAL_Margin,VAAL,Margin,20,63.0
VAAL_Margin,VAAL,Margin,30,78.0
VAAL_Margin,VAAL,Margin,40,88.0
VAAL_Margin,VAAL,Margin,50,89.0
VAAL_Margin,VAAL,Margin,60,89.0
VAAL_Margin,VAAL,Margin,70,91.0
VAAL_Margin,VAAL,Margin,80,90.0
VAAL_Margin,VAAL,Margin,90,90.0
VAAL_Margin,VAAL,Margin,100,91.0
VAAL_Margin,VAAL,Margin,110,92.0
Coreset_Margin,Coreset,Margin,10,77.0
Coreset_Margin,Coreset,Margin,20,83.0
Coreset_Margin,Coreset,Margin,30,91.0
Coreset_Margin,Coreset,Margin,40,93.0
Coreset_Margin,Coreset,Margin,50,93.0
Coreset_Margin,Coreset,Margin,60,93.0
Coreset_Margin,Coreset,Margin,70,93.0
Coreset_Margin,Coreset,Margin,80,94.0
Coreset_Margin,Coreset,Margin,90,94.0
Coreset_Margin,Coreset,Margin,100,94.0
Coreset_Margin,Coreset,Margin,110,94.0
Coreset_Margin,Coreset,Margin,10,77.0
Coreset_Margin,Coreset,Margin,20,91.0
Coreset_Margin,Coreset,Margin,30,93.0
Coreset_Margin,Coreset,Margin,40,93.0
Coreset_Margin,Coreset,Margin,50,94.0
Coreset_Margin,Coreset,Margin,60,94.0
Coreset_Margin,Coreset,Margin,70,94.0
Coreset_Margin,Coreset,Margin,80,94.0
Coreset_Margin,Coreset,Margin,90,95.0
Coreset_Margin,Coreset,Margin,100,96.0
Coreset_Margin,Coreset,Margin,110,96.0
Coreset_Margin,Coreset,Margin,10,77.0
Coreset_Margin,Coreset,Margin,20,91.0
Coreset_Margin,Coreset,Margin,30,91.0
Coreset_Margin,Coreset,Margin,40,92.0
Coreset_Margin,Coreset,Margin,50,94.0
Coreset_Margin,Coreset,Margin,60,94.0
Coreset_Margin,Coreset,Margin,70,95.0
Coreset_Margin,Coreset,Margin,80,96.0
Coreset_Margin,Coreset,Margin,90,96.0
Coreset_Margin,Coreset,Margin,100,96.0
Coreset_Margin,Coreset,Margin,110,96.0
Coreset_Margin,Coreset,Margin,10,77.0
Coreset_Margin,Coreset,Margin,20,87.0
Coreset_Margin,Coreset,Margin,30,91.0
Coreset_Margin,Coreset,Margin,40,92.0
Coreset_Margin,Coreset,Margin,50,94.0
Coreset_Margin,Coreset,Margin,60,94.0
Coreset_Margin,Coreset,Margin,70,95.0
Coreset_Margin,Coreset,Margin,80,95.0
Coreset_Margin,Coreset,Margin,90,96.0
Coreset_Margin,Coreset,Margin,100,95.0
Coreset_Margin,Coreset,Margin,110,92.0
Coreset_Margin,Coreset,Margin,10,77.0
Coreset_Margin,Coreset,Margin,20,88.0
Coreset_Margin,Coreset,Margin,30,93.0
Coreset_Margin,Coreset,Margin,40,93.0
Coreset_Margin,Coreset,Margin,50,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,92.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,93.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,92.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,93.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,91.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,92.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,91.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,93.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,91.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,96.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,91.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,91.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,92.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,92.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,93.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,93.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,93.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,94.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,95.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,96.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,85.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,87.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,89.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,90.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,95.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,95.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,96.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,82.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,83.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,89.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,92.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,91.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,84.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,87.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,89.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,92.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,92.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,85.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,89.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,91.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,95.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,95.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,85.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,86.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,85.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,88.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,92.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,92.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,93.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,94.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,93.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,56.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,67.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,65.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,68.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,81.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,83.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,88.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,91.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,90.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,92.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,93.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,56.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,57.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,70.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,84.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,87.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,85.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,89.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,91.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,93.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,93.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,56.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,57.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,62.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,77.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,85.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,89.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,90.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,91.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,92.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,93.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,93.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,56.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,69.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,81.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,87.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,87.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,88.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,89.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,90.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,90.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,91.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,92.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,56.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,55.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,59.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,66.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,76.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,85.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,83.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,85.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,89.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,91.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,92.0
Consistency_BALD,Consistency,BALD,10,75.0
Consistency_BALD,Consistency,BALD,20,78.0
Consistency_BALD,Consistency,BALD,30,82.0
Consistency_BALD,Consistency,BALD,40,86.0
Consistency_BALD,Consistency,BALD,50,88.0
Consistency_BALD,Consistency,BALD,60,92.0
Consistency_BALD,Consistency,BALD,70,94.0
Consistency_BALD,Consistency,BALD,80,94.0
Consistency_BALD,Consistency,BALD,90,95.0
Consistency_BALD,Consistency,BALD,100,94.0
Consistency_BALD,Consistency,BALD,110,94.0
Consistency_BALD,Consistency,BALD,10,75.0
Consistency_BALD,Consistency,BALD,20,80.0
Consistency_BALD,Consistency,BALD,30,80.0
Consistency_BALD,Consistency,BALD,40,89.0
Consistency_BALD,Consistency,BALD,50,90.0
Consistency_BALD,Consistency,BALD,60,88.0
Consistency_BALD,Consistency,BALD,70,92.0
Consistency_BALD,Consistency,BALD,80,89.0
Consistency_BALD,Consistency,BALD,90,91.0
Consistency_BALD,Consistency,BALD,100,89.0
Consistency_BALD,Consistency,BALD,110,93.0
Consistency_BALD,Consistency,BALD,10,75.0
Consistency_BALD,Consistency,BALD,20,76.0
Consistency_BALD,Consistency,BALD,30,78.0
Consistency_BALD,Consistency,BALD,40,82.0
Consistency_BALD,Consistency,BALD,50,91.0
Consistency_BALD,Consistency,BALD,60,91.0
Consistency_BALD,Consistency,BALD,70,91.0
Consistency_BALD,Consistency,BALD,80,91.0
Consistency_BALD,Consistency,BALD,90,89.0
Consistency_BALD,Consistency,BALD,100,90.0
Consistency_BALD,Consistency,BALD,110,90.0
Consistency_BALD,Consistency,BALD,10,75.0
Consistency_BALD,Consistency,BALD,20,76.0
Consistency_BALD,Consistency,BALD,30,83.0
Consistency_BALD,Consistency,BALD,40,88.0
Consistency_BALD,Consistency,BALD,50,90.0
Consistency_BALD,Consistency,BALD,60,87.0
Consistency_BALD,Consistency,BALD,70,87.0
Consistency_BALD,Consistency,BALD,80,88.0
Consistency_BALD,Consistency,BALD,90,89.0
Consistency_BALD,Consistency,BALD,100,89.0
Consistency_BALD,Consistency,BALD,110,92.0
Consistency_BALD,Consistency,BALD,10,75.0
Consistency_BALD,Consistency,BALD,20,80.0
Consistency_BALD,Consistency,BALD,30,83.0
Consistency_BALD,Consistency,BALD,40,86.0
Consistency_BALD,Consistency,BALD,50,85.0
Consistency_BALD,Consistency,BALD,60,88.0
Consistency_BALD,Consistency,BALD,70,89.0
Consistency_BALD,Consistency,BALD,80,90.0
Consistency_BALD,Consistency,BALD,90,90.0
Consistency_BALD,Consistency,BALD,100,89.0
Consistency_BALD,Consistency,BALD,110,91.0
Entropy_BALD,Entropy,BALD,10,70.0
