Method,Init_Method,AL_Method,Episode,TestAccuracy
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,87.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,81.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,81.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,87.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,81.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,82.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,87.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,85.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,66.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,61.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,70.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,70.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,76.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,78.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,80.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,79.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,66.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,72.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,60.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,63.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,62.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,65.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,61.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,61.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,68.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,78.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,66.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,57.99999999999999
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,63.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,61.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,60.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,59.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,64.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,71.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,68.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,72.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,66.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,64.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,65.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,64.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,69.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,65.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,68.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,68.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,64.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,68.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,66.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,75.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,77.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,74.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,79.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,73.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,77.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,78.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,79.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,80.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,55.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,56.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,66.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,57.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,64.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,71.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,70.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,71.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,60.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,62.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,64.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,62.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,71.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,76.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,79.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,55.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,57.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,56.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,56.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,59.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,64.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,69.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,50.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,62.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,69.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,67.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,74.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,72.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,72.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,53.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,56.00000000000001
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,56.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,63.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,67.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,71.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,71.0
Consistency_BALD,Consistency,BALD,10,66.0
Consistency_BALD,Consistency,BALD,20,70.0
Consistency_BALD,Consistency,BALD,30,66.0
Consistency_BALD,Consistency,BALD,40,67.0
Consistency_BALD,Consistency,BALD,50,74.0
Consistency_BALD,Consistency,BALD,60,76.0
Consistency_BALD,Consistency,BALD,70,76.0
Consistency_BALD,Consistency,BALD,80,73.0
Consistency_BALD,Consistency,BALD,90,76.0
Consistency_BALD,Consistency,BALD,100,78.0
Consistency_BALD,Consistency,BALD,110,79.0
Consistency_BALD,Consistency,BALD,10,66.0
Consistency_BALD,Consistency,BALD,20,71.0
Consistency_BALD,Consistency,BALD,30,70.0
Consistency_BALD,Consistency,BALD,40,70.0
Consistency_BALD,Consistency,BALD,50,70.0
Consistency_BALD,Consistency,BALD,60,70.0
Consistency_BALD,Consistency,BALD,70,77.0
Consistency_BALD,Consistency,BALD,80,72.0
Consistency_BALD,Consistency,BALD,90,73.0
Consistency_BALD,Consistency,BALD,100,71.0
Consistency_BALD,Consistency,BALD,110,75.0
Consistency_BALD,Consistency,BALD,10,66.0
Consistency_BALD,Consistency,BALD,20,61.0
Consistency_BALD,Consistency,BALD,30,64.0
Consistency_BALD,Consistency,BALD,40,71.0
Consistency_BALD,Consistency,BALD,50,74.0
Consistency_BALD,Consistency,BALD,60,75.0
Consistency_BALD,Consistency,BALD,70,75.0
Consistency_BALD,Consistency,BALD,80,76.0
Consistency_BALD,Consistency,BALD,90,67.0
Consistency_BALD,Consistency,BALD,100,73.0
Consistency_BALD,Consistency,BALD,110,70.0
Consistency_BALD,Consistency,BALD,10,66.0
Consistency_BALD,Consistency,BALD,20,72.0
Consistency_BALD,Consistency,BALD,30,78.0
Consistency_BALD,Consistency,BALD,40,73.0
Consistency_BALD,Consistency,BALD,50,74.0
Consistency_BALD,Consistency,BALD,60,74.0
Consistency_BALD,Consistency,BALD,70,72.0
Consistency_BALD,Consistency,BALD,80,77.0
Consistency_BALD,Consistency,BALD,90,78.0
Consistency_BALD,Consistency,BALD,100,72.0
Consistency_BALD,Consistency,BALD,110,75.0
Consistency_BALD,Consistency,BALD,10,66.0
Consistency_BALD,Consistency,BALD,20,66.0
Consistency_BALD,Consistency,BALD,30,75.0
Consistency_BALD,Consistency,BALD,40,82.0
Consistency_BALD,Consistency,BALD,50,77.0
Consistency_BALD,Consistency,BALD,60,78.0
Consistency_BALD,Consistency,BALD,70,78.0
Consistency_BALD,Consistency,BALD,80,80.0
Consistency_BALD,Consistency,BALD,90,81.0
Consistency_BALD,Consistency,BALD,100,78.0
Consistency_BALD,Consistency,BALD,110,75.0
Entropy_BALD,Entropy,BALD,10,51.0
Entropy_BALD,Entropy,BALD,20,56.00000000000001
Entropy_BALD,Entropy,BALD,30,52.0
Entropy_BALD,Entropy,BALD,40,50.0
Entropy_BALD,Entropy,BALD,50,51.0
Entropy_BALD,Entropy,BALD,60,55.00000000000001
Entropy_BALD,Entropy,BALD,70,55.00000000000001
Entropy_BALD,Entropy,BALD,80,63.0
Entropy_BALD,Entropy,BALD,90,67.0
Entropy_BALD,Entropy,BALD,100,62.0
Entropy_BALD,Entropy,BALD,110,65.0
Entropy_BALD,Entropy,BALD,10,51.0
Entropy_BALD,Entropy,BALD,20,48.0
Entropy_BALD,Entropy,BALD,30,49.0
Entropy_BALD,Entropy,BALD,40,51.0
Entropy_BALD,Entropy,BALD,50,53.0
Entropy_BALD,Entropy,BALD,60,56.99999999999999
Entropy_BALD,Entropy,BALD,70,54.0
Entropy_BALD,Entropy,BALD,80,56.00000000000001
Entropy_BALD,Entropy,BALD,90,59.0
Entropy_BALD,Entropy,BALD,100,61.0
Entropy_BALD,Entropy,BALD,110,64.0
Entropy_BALD,Entropy,BALD,10,51.0
Entropy_BALD,Entropy,BALD,20,53.0
Entropy_BALD,Entropy,BALD,30,55.00000000000001
Entropy_BALD,Entropy,BALD,40,56.99999999999999
Entropy_BALD,Entropy,BALD,50,57.99999999999999
Entropy_BALD,Entropy,BALD,60,61.0
Entropy_BALD,Entropy,BALD,70,67.0
Entropy_BALD,Entropy,BALD,80,65.0
Entropy_BALD,Entropy,BALD,90,66.0
Entropy_BALD,Entropy,BALD,100,64.0
Entropy_BALD,Entropy,BALD,110,65.0
Entropy_BALD,Entropy,BALD,10,51.0
Entropy_BALD,Entropy,BALD,20,59.0
Entropy_BALD,Entropy,BALD,30,61.0
Entropy_BALD,Entropy,BALD,40,56.00000000000001
Entropy_BALD,Entropy,BALD,50,64.0
Entropy_BALD,Entropy,BALD,60,66.0
Entropy_BALD,Entropy,BALD,70,66.0
Entropy_BALD,Entropy,BALD,80,62.0
Entropy_BALD,Entropy,BALD,90,64.0
Entropy_BALD,Entropy,BALD,100,63.0
Entropy_BALD,Entropy,BALD,110,60.0
Entropy_BALD,Entropy,BALD,10,51.0
Entropy_BALD,Entropy,BALD,20,44.0
Entropy_BALD,Entropy,BALD,30,45.0
Entropy_BALD,Entropy,BALD,40,44.0
Entropy_BALD,Entropy,BALD,50,51.0
Entropy_BALD,Entropy,BALD,60,54.0
Entropy_BALD,Entropy,BALD,70,51.0
Entropy_BALD,Entropy,BALD,80,54.0
Entropy_BALD,Entropy,BALD,90,53.0
Entropy_BALD,Entropy,BALD,100,62.0
Entropy_BALD,Entropy,BALD,110,60.0
Margin_BALD,Margin,BALD,10,67.0
Margin_BALD,Margin,BALD,20,68.0
Margin_BALD,Margin,BALD,30,69.0
Margin_BALD,Margin,BALD,40,70.0
Margin_BALD,Margin,BALD,50,71.0
Margin_BALD,Margin,BALD,60,72.0
Margin_BALD,Margin,BALD,70,71.0
Margin_BALD,Margin,BALD,80,70.0
Margin_BALD,Margin,BALD,90,76.0
Margin_BALD,Margin,BALD,100,74.0
Margin_BALD,Margin,BALD,110,77.0
Margin_BALD,Margin,BALD,10,67.0
Margin_BALD,Margin,BALD,20,76.0
Margin_BALD,Margin,BALD,30,77.0
Margin_BALD,Margin,BALD,40,79.0
Margin_BALD,Margin,BALD,50,77.0
Margin_BALD,Margin,BALD,60,77.0
Margin_BALD,Margin,BALD,70,76.0
Margin_BALD,Margin,BALD,80,77.0
Margin_BALD,Margin,BALD,90,78.0
Margin_BALD,Margin,BALD,100,78.0
Margin_BALD,Margin,BALD,110,79.0
Margin_BALD,Margin,BALD,10,67.0
Margin_BALD,Margin,BALD,20,64.0
Margin_BALD,Margin,BALD,30,69.0
Margin_BALD,Margin,BALD,40,74.0
Margin_BALD,Margin,BALD,50,77.0
Margin_BALD,Margin,BALD,60,76.0
Margin_BALD,Margin,BALD,70,76.0
Margin_BALD,Margin,BALD,80,76.0
Margin_BALD,Margin,BALD,90,76.0
Margin_BALD,Margin,BALD,100,76.0
Margin_BALD,Margin,BALD,110,77.0
Margin_BALD,Margin,BALD,10,67.0
Margin_BALD,Margin,BALD,20,64.0
Margin_BALD,Margin,BALD,30,67.0
Margin_BALD,Margin,BALD,40,66.0
Margin_BALD,Margin,BALD,50,64.0
Margin_BALD,Margin,BALD,60,66.0
Margin_BALD,Margin,BALD,70,67.0
Margin_BALD,Margin,BALD,80,71.0
Margin_BALD,Margin,BALD,90,72.0
Margin_BALD,Margin,BALD,100,74.0
Margin_BALD,Margin,BALD,110,66.0
Margin_BALD,Margin,BALD,10,67.0
Margin_BALD,Margin,BALD,20,69.0
Margin_BALD,Margin,BALD,30,67.0
Margin_BALD,Margin,BALD,40,70.0
Margin_BALD,Margin,BALD,50,71.0
Margin_BALD,Margin,BALD,60,66.0
Margin_BALD,Margin,BALD,70,69.0
Margin_BALD,Margin,BALD,80,69.0
Margin_BALD,Margin,BALD,90,69.0
Margin_BALD,Margin,BALD,100,70.0
Margin_BALD,Margin,BALD,110,70.0
BALD_BALD,BALD,BALD,10,43.0
BALD_BALD,BALD,BALD,20,51.0
BALD_BALD,BALD,BALD,30,48.0
BALD_BALD,BALD,BALD,40,54.0
BALD_BALD,BALD,BALD,50,57.99999999999999
BALD_BALD,BALD,BALD,60,61.0
BALD_BALD,BALD,BALD,70,67.0
BALD_BALD,BALD,BALD,80,64.0
BALD_BALD,BALD,BALD,90,61.0
BALD_BALD,BALD,BALD,100,66.0
BALD_BALD,BALD,BALD,110,69.0
BALD_BALD,BALD,BALD,10,43.0
BALD_BALD,BALD,BALD,20,45.0
BALD_BALD,BALD,BALD,30,52.0
BALD_BALD,BALD,BALD,40,63.0
BALD_BALD,BALD,BALD,50,61.0
BALD_BALD,BALD,BALD,60,66.0
BALD_BALD,BALD,BALD,70,64.0
BALD_BALD,BALD,BALD,80,63.0
BALD_BALD,BALD,BALD,90,70.0
BALD_BALD,BALD,BALD,100,71.0
BALD_BALD,BALD,BALD,110,70.0
BALD_BALD,BALD,BALD,10,43.0
BALD_BALD,BALD,BALD,20,46.0
BALD_BALD,BALD,BALD,30,48.0
BALD_BALD,BALD,BALD,40,49.0
BALD_BALD,BALD,BALD,50,54.0
BALD_BALD,BALD,BALD,60,56.00000000000001
BALD_BALD,BALD,BALD,70,56.00000000000001
BALD_BALD,BALD,BALD,80,55.00000000000001
BALD_BALD,BALD,BALD,90,56.00000000000001
BALD_BALD,BALD,BALD,100,57.99999999999999
BALD_BALD,BALD,BALD,110,60.0
BALD_BALD,BALD,BALD,10,43.0
BALD_BALD,BALD,BALD,20,47.0
BALD_BALD,BALD,BALD,30,57.99999999999999
BALD_BALD,BALD,BALD,40,53.0
BALD_BALD,BALD,BALD,50,54.0
BALD_BALD,BALD,BALD,60,56.00000000000001
BALD_BALD,BALD,BALD,70,59.0
BALD_BALD,BALD,BALD,80,60.0
BALD_BALD,BALD,BALD,90,55.00000000000001
BALD_BALD,BALD,BALD,100,60.0
BALD_BALD,BALD,BALD,110,71.0
BALD_BALD,BALD,BALD,10,43.0
BALD_BALD,BALD,BALD,20,45.0
BALD_BALD,BALD,BALD,30,46.0
BALD_BALD,BALD,BALD,40,53.0
BALD_BALD,BALD,BALD,50,54.0
BALD_BALD,BALD,BALD,60,56.00000000000001
BALD_BALD,BALD,BALD,70,56.99999999999999
BALD_BALD,BALD,BALD,80,54.0
BALD_BALD,BALD,BALD,90,59.0
BALD_BALD,BALD,BALD,100,60.0
BALD_BALD,BALD,BALD,110,65.0
VAAL_BALD,VAAL,BALD,10,49.0
VAAL_BALD,VAAL,BALD,20,56.00000000000001
VAAL_BALD,VAAL,BALD,30,50.0
VAAL_BALD,VAAL,BALD,40,55.00000000000001
VAAL_BALD,VAAL,BALD,50,51.0
VAAL_BALD,VAAL,BALD,60,61.0
VAAL_BALD,VAAL,BALD,70,62.0
VAAL_BALD,VAAL,BALD,80,67.0
VAAL_BALD,VAAL,BALD,90,69.0
VAAL_BALD,VAAL,BALD,100,71.0
VAAL_BALD,VAAL,BALD,110,70.0
VAAL_BALD,VAAL,BALD,10,49.0
VAAL_BALD,VAAL,BALD,20,53.0
VAAL_BALD,VAAL,BALD,30,66.0
VAAL_BALD,VAAL,BALD,40,69.0
VAAL_BALD,VAAL,BALD,50,63.0
VAAL_BALD,VAAL,BALD,60,68.0
VAAL_BALD,VAAL,BALD,70,69.0
VAAL_BALD,VAAL,BALD,80,72.0
VAAL_BALD,VAAL,BALD,90,77.0
VAAL_BALD,VAAL,BALD,100,79.0
VAAL_BALD,VAAL,BALD,110,82.0
VAAL_BALD,VAAL,BALD,10,49.0
VAAL_BALD,VAAL,BALD,20,63.0
VAAL_BALD,VAAL,BALD,30,51.0
VAAL_BALD,VAAL,BALD,40,56.00000000000001
VAAL_BALD,VAAL,BALD,50,56.00000000000001
VAAL_BALD,VAAL,BALD,60,66.0
VAAL_BALD,VAAL,BALD,70,67.0
VAAL_BALD,VAAL,BALD,80,67.0
VAAL_BALD,VAAL,BALD,90,81.0
VAAL_BALD,VAAL,BALD,100,82.0
VAAL_BALD,VAAL,BALD,110,81.0
VAAL_BALD,VAAL,BALD,10,49.0
VAAL_BALD,VAAL,BALD,20,47.0
VAAL_BALD,VAAL,BALD,30,55.00000000000001
VAAL_BALD,VAAL,BALD,40,59.0
VAAL_BALD,VAAL,BALD,50,64.0
VAAL_BALD,VAAL,BALD,60,72.0
VAAL_BALD,VAAL,BALD,70,77.0
VAAL_BALD,VAAL,BALD,80,80.0
VAAL_BALD,VAAL,BALD,90,80.0
VAAL_BALD,VAAL,BALD,100,80.0
VAAL_BALD,VAAL,BALD,110,77.0
VAAL_BALD,VAAL,BALD,10,49.0
VAAL_BALD,VAAL,BALD,20,55.00000000000001
VAAL_BALD,VAAL,BALD,30,55.00000000000001
VAAL_BALD,VAAL,BALD,40,74.0
VAAL_BALD,VAAL,BALD,50,77.0
VAAL_BALD,VAAL,BALD,60,80.0
VAAL_BALD,VAAL,BALD,70,80.0
VAAL_BALD,VAAL,BALD,80,79.0
VAAL_BALD,VAAL,BALD,90,79.0
VAAL_BALD,VAAL,BALD,100,78.0
VAAL_BALD,VAAL,BALD,110,80.0
Coreset_BALD,Coreset,BALD,10,66.0
Coreset_BALD,Coreset,BALD,20,73.0
Coreset_BALD,Coreset,BALD,30,71.0
Coreset_BALD,Coreset,BALD,40,78.0
Coreset_BALD,Coreset,BALD,50,74.0
Coreset_BALD,Coreset,BALD,60,83.0
Coreset_BALD,Coreset,BALD,70,84.0
Coreset_BALD,Coreset,BALD,80,83.0
Coreset_BALD,Coreset,BALD,90,83.0
Coreset_BALD,Coreset,BALD,100,82.0
Coreset_BALD,Coreset,BALD,110,78.0
Coreset_BALD,Coreset,BALD,10,66.0
Coreset_BALD,Coreset,BALD,20,66.0
Coreset_BALD,Coreset,BALD,30,60.0
Coreset_BALD,Coreset,BALD,40,66.0
Coreset_BALD,Coreset,BALD,50,73.0
Coreset_BALD,Coreset,BALD,60,71.0
Coreset_BALD,Coreset,BALD,70,76.0
Coreset_BALD,Coreset,BALD,80,77.0
Coreset_BALD,Coreset,BALD,90,81.0
Coreset_BALD,Coreset,BALD,100,78.0
Coreset_BALD,Coreset,BALD,110,80.0
Coreset_BALD,Coreset,BALD,10,66.0
Coreset_BALD,Coreset,BALD,20,67.0
Coreset_BALD,Coreset,BALD,30,75.0
Coreset_BALD,Coreset,BALD,40,78.0
Coreset_BALD,Coreset,BALD,50,79.0
Coreset_BALD,Coreset,BALD,60,79.0
Coreset_BALD,Coreset,BALD,70,75.0
Coreset_BALD,Coreset,BALD,80,80.0
Coreset_BALD,Coreset,BALD,90,78.0
Coreset_BALD,Coreset,BALD,100,78.0
Coreset_BALD,Coreset,BALD,110,79.0
Coreset_BALD,Coreset,BALD,10,66.0
Coreset_BALD,Coreset,BALD,20,66.0
Coreset_BALD,Coreset,BALD,30,70.0
Coreset_BALD,Coreset,BALD,40,71.0
Coreset_BALD,Coreset,BALD,50,71.0
Coreset_BALD,Coreset,BALD,60,73.0
Coreset_BALD,Coreset,BALD,70,72.0
Coreset_BALD,Coreset,BALD,80,77.0
Coreset_BALD,Coreset,BALD,90,70.0
Coreset_BALD,Coreset,BALD,100,68.0
Coreset_BALD,Coreset,BALD,110,71.0
Coreset_BALD,Coreset,BALD,10,66.0
Coreset_BALD,Coreset,BALD,20,71.0
Coreset_BALD,Coreset,BALD,30,74.0
Coreset_BALD,Coreset,BALD,40,73.0
Coreset_BALD,Coreset,BALD,50,68.0
Coreset_BALD,Coreset,BALD,60,67.0
Coreset_BALD,Coreset,BALD,70,66.0
Coreset_BALD,Coreset,BALD,80,73.0
Coreset_BALD,Coreset,BALD,90,75.0
Coreset_BALD,Coreset,BALD,100,75.0
Coreset_BALD,Coreset,BALD,110,76.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,80.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,80.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,88.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,80.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,77.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,82.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,79.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,84.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,84.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,84.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,80.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,83.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,88.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,88.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,90.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,88.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,80.0
